"时间","茶园","腰古","里洞","天堂","樟田","共成","新兴","稔村","南盛","蒸发","流量"
#2002-11-14 08:00:00#,0,0,0,0,0,0,0,0,0,2.7,39.5
#2002-11-15 08:00:00#,1.5,9,2.5,4.5,12.5,6.5,6,2,13,2.5,38.8
#2002-11-16 08:00:00#,.5,0,0,0,.5,0,0,0,0,1.4,45.9
#2002-11-17 08:00:00#,1,2.1,1,1.5,2,1.5,1.5,1.5,2.5,1.9,42.1
#2002-11-18 08:00:00#,0,2.3,3,2.5,2.5,4,3,4,1,1.3,40.5
#2002-11-19 08:00:00#,0,.5,2.5,1,1,1,.5,0,2,1.2,40.2
#2002-11-20 08:00:00#,0,0,0,0,0,0,0,0,0,.9,40.6
#2002-11-21 08:00:00#,0,0,0,0,0,0,0,0,0,2.8,40.4
#2002-11-22 08:00:00#,0,0,0,0,0,0,0,0,0,2.4,38
#2002-11-23 08:00:00#,0,0,0,0,0,0,0,0,.5,1.8,36
#2002-11-24 08:00:00#,0,0,0,0,0,0,0,0,0,2.4,35.4
#2002-11-25 08:00:00#,0,0,0,0,0,0,0,0,0,2.8,32.6
#2002-11-26 08:00:00#,0,0,1,.5,0,0,0,0,0,2.5,31.5
#2002-11-27 08:00:00#,0,10.7,10,8,11,8.5,9.5,8.5,10,1.7,31
#2002-11-28 08:00:00#,0,6.4,8.5,5.5,7.5,10,9,9.5,6,.4,37.8
#2002-11-29 08:00:00#,0,3.7,4.5,12,5,3.5,4.5,3.5,5,0,42.5
#2002-11-30 08:00:00#,0,1.2,21.5,5.5,5.5,7.5,1.5,6,1.5,.1,41.5
#2002-12-01 08:00:00#,0,8.2,10,6.5,8,6.5,10.5,14.5,4,0,42.5
#2002-12-02 08:00:00#,0,.7,1.5,.5,2,1.5,.5,2,.5,.4,47.5
#2002-12-03 08:00:00#,0,0,0,0,0,0,0,.5,.5,.6,41.6
#2002-12-04 08:00:00#,0,0,0,0,0,0,0,0,0,1,43.5
#2002-12-05 08:00:00#,0,0,0,0,0,0,0,0,0,1.3,34.3
#2002-12-06 08:00:00#,0,0,0,0,0,0,0,0,0,2,37.5
#2002-12-07 08:00:00#,0,1.7,23,17,7.5,9.5,3,7,2,2.7,33.7
#2002-12-08 08:00:00#,0,.3,0,0,0,.5,.5,2.5,0,4.8,36.1
#2002-12-09 08:00:00#,0,0,0,0,0,0,0,0,0,2,38.4
#2002-12-10 08:00:00#,0,2.6,0,0,2,0,1.5,0,3.5,1.6,31.8
#2002-12-11 08:00:00#,0,4.2,4.5,4,5,5.5,4,3.5,3,.8,31.3
#2002-12-12 08:00:00#,0,0,0,0,0,0,0,0,.5,1.9,31.9
#2002-12-13 08:00:00#,0,0,0,0,0,0,0,0,0,2,33.6
#2002-12-14 08:00:00#,0,.1,0,0,0,0,.5,0,0,1.1,32.9
#2002-12-15 08:00:00#,0,0,0,0,0,0,0,0,0,1.2,30.2
#2002-12-16 08:00:00#,0,0,0,.5,0,0,0,0,0,1,26.6
#2002-12-17 08:00:00#,0,1.5,1.5,0,2,1,.5,2,2,1,28.5
#2002-12-18 08:00:00#,0,0,.5,0,0,0,0,0,0,1,25.6
#2002-12-19 08:00:00#,0,1.5,10.5,6,.5,6,1,4,.5,1.5,27.1
#2002-12-20 08:00:00#,0,7.7,2.5,.5,4.5,3,2,2.5,3.5,1.4,28.6
#2002-12-21 08:00:00#,0,0,0,0,0,0,0,0,0,1,29.6
#2002-12-22 08:00:00#,0,0,0,0,0,0,0,0,0,1.6,31.8
#2002-12-23 08:00:00#,0,0,0,0,0,0,0,0,0,2.2,28.1
#2002-12-24 08:00:00#,0,0,0,0,0,0,0,0,0,1.5,25.5
#2002-12-25 08:00:00#,0,.8,0,.5,1,0,0,0,0,2.8,26.8
#2002-12-26 08:00:00#,0,27.3,12.5,20,27,25,24.5,21,27.5,1.7,23
#2002-12-27 08:00:00#,0,1,1.5,1.5,1,1,2.5,1,1,1,41.1
#2002-12-28 08:00:00#,0,0,0,0,0,0,0,0,0,1,34.4
#2002-12-29 08:00:00#,0,.7,0,2,.5,2,.5,2,0,1,30.1
#2002-12-30 08:00:00#,0,1,0,2.5,0,0,0,0,1.5,1.1,28.6
#2002-12-31 08:00:00#,0,.1,.5,0,0,0,0,0,0,.6,28.2
